name,date,content,share,retweet,like
sumanthraman,12/16/2021,#Omicron officially enters Tamil Nadu. First case reported today. #Covid,53 ,68 ,805 
donf0615,12/15/2021,The #Covid protocol for the #NFL “forfeit” rules was set in place for unvaccinated players. This is not the case in Cleveland,,3 ,23 
mikesarzo,12/15/2021,"It's reprehensible that some as churlish as Elon Musk was named 
@TIME
 Person Of The Year. No taxes? Calling 
@ewarren
 ""Senator Karen""? Puhleeze!

I'm with 
@Laurie0801
. Eugene Goodman, Dolly Parton, José Andrés, Stacey Abrams and #COVID scientists are ALL far more deserving.",3 ,7 ,18 
rexbriggs,12/15/2021,"#COVID It is tempting to compare 2020 to 2021 or Trump v Biden, but that's foolish. Here's Why:

1. The pandemic was starting in 2020, not yet community transmission.

2. 2021 Delta is 2x as infections + 50% more deadly.

3. Pandemic was grossly under counted in 2020.",2 ,5 ,6 
sudhirmehtapune,12/15/2021,"#Pune City has recorded 120 new positive cases today (24 hours)..a 20% spike over the average of last few weeks ..
At the risk of sounding like an alarmist we need to get our guard up and ensure strict adherence to #Covid Appropriate Behavior.",12 ,43 ,234 
B52Malmet,12/15/2021,"On a day when the gruesome milestone of   800,000 of our fellow citizens dead from #covid is documented, yesterday also marked a year since the first vaccine was given. How many more will perish in the pandemic when vaccines are available is their freedom to chose.",9 ,51 ,164 
joelymack,12/15/2021,Me wanting better protections for the vulnerable during #Covid does NOT mean I want everyone else to be locked away so I can get on with it. What a pathetic and extreme reaction that is to a request for REASONABLE mitigations that would mean we ALL can have a life. SMH,16 ,33 ,350 
DavidLepofsky,12/15/2021,"#DoFo 
@fordnation
 it's been 1,049 days 2.75 years since you got 
@HonDavidOnley
 report. Calls for strong new action on #accessibility for people w/ #disabilities. We need a real action plan. Your delays create more hardships during #COVID crisis #AOda",1 ,3 ,4 
hitmanholt,12/15/2021,"Not ill now but the no taste/smell thing is blowing my mind. 

It’s not like when you’ve got a cold and you can’t taste/smell a lot. 

This is nothing. Not a dickie bird. Tried smelling coffee grounds, virtually in my nose. Nothing. 

It better sort itself out for Xmas! 

#Covid",22 ,1 ,35 
ckmcdonough,12/15/2021,"Why would the 
@JoeNBC
 advocate for workers to go back to the office in the same show where 
@morningmika
 just said there is no doubt we are in another surge of COVID? They should be saying get your immunization, distance, mask up and stay home when you can. #COVID is still here.",1 ,2 ,3 
iamstarnord,12/15/2021,"75 players in the 
@nfl
 have tested positive for #covid in the last 2 DAYs. 

Similar trends in 
@nba
 and 
@nhl
. 

Do folks think this will really get better through the holidays? 

This needs a different kind of response than we’ve seen previously.",1 ,1 ,2 
lucrezianews,12/15/2021,"Boris Johnson faces tough questions as #Covid infection rates soar. Also: #StarHobson's killers to be sentenced. #Inflation hits a 10-year high. And 
@LewisHamilton
 gets his Knighthood at #WindsorCastle - 
@itvnews
 at 1.30",4 ,2 ,33 
RadioBoston,12/15/2021,"Today on #RadioBoston: talking to strangers on the T: have you done it? Do you want strangers talking to you on the T? What would you do if someone did? Does gender, #COVID or something else influence yr experience? Tweet us below  
@MBTA
 #boston #Massachusetts #bospoli #mapoli",2 ,3 ,5 
_lokeshsharma,12/15/2021,"#Rajasthan #CoronaUpdate

20 #COVID cases reported
Out of which 2 from #Jaipur
Today's #Recovered29
0 cases in 25 Districts
1 corona related death
Active cases are 260

We need to remain alert
Disciplined behavior, following rules is required to win this battle
#StaySafe",19 ,127 ,277 
Lawyer4People,12/15/2021,"Any drop-in clinics in Edinburgh CC/Bruntsfield/Marchmont way? Currently have appointment in Jan, but keen to get it before then. Any info/suggestions welcome. RT. 
@lucynorris1
 #covid #edinburgh #BoosterJab",6 ,3 ,1 
athenalamnisos1,12/15/2021,"Do wave back if you HAVEN’T got #covid ! 

Feel like I’m in a select (currently) virus free group….",21 ,1 ,34 
RichardScribbl1,12/15/2021,You either close the borders longterm to avoid importing new #Covid strains or you keep up pre-departure tests for inbound passengers. Bouncing random ideas off Cabinet ministers in response to new outbreaks seems the least productive way to achieve success.,1 ,1 ,2 
naretevduorp,12/15/2021,"As I travel around my corner of the Red state of Missouri...

Masks are a rare sight indeed.
 
Meanwhile, #Covid is surging again and hospitalizations are rising.

The only thing more scarce here, than mask sightings, is common sense.",6 ,24 ,106 
lucrezianews,12/15/2021,"My good friend, who lives in Cape Town, told me today she saw a person pushing another in a wheelbarrow to get medical help for #Covid, wearing tin foil over their faces because they can't afford a proper mask. The stark reality for so many. We can't begin to imagine.",28 ,94 ,776 
muso1947,12/15/2021,"I don’t want to live here any more.
Brad Hazzard. : #covid cases could hit 25,000 a day by January.
Why the hell are they lifting restrictions?",3 ,8 ,28 
dianaberrent,12/15/2021,"Ok ""Powers that Be""... If you test positive for #COVID right now how do you demand genetic sequencing?

The people want to know!",2 ,3 ,17 
deniseshrivell,12/15/2021,"Go to the footy
Come out from the doona
The app is like a sunscreen 
Front of the vaccine queue 
Live beside the virus

& now he’s staring down the virus 

Morrison hasn’t worked out his timeline & his spin won’t control #Covid #auspol",4 ,39 ,163 
MaryPike_BBN,12/15/2021,Thousands of more Americans have died under the #BidenAdministration from #covid than the #trump administration so what are you people saying? You’re insane people,1 ,4 ,8 
jockosims,12/15/2021,Question for #anitvaxxers… are you also anti-Covid pill? (The pill they’re developing that is 89% effective at reducing deaths and hospitalizations). Sincere question. #vaccine #vaccination #covid #covid19,4 ,9 ,52 
B52Malmet,12/15/2021,"It feels raw to me to remember the Before Time. It’s not that I am nostalgic for what my life was like before #covid. It is that I am grieving. For what was taken all around me, taken from me, as well as for 800,000 dead Americans. It didn’t have to be this bad. I know why it is.",46 ,109 ,659 
AndreaLNicolas,12/15/2021,"BREAKING: 26 new cases in SA overnight. 

At the same time as 
@SAHealth
 fails to identify several exposure sites overnight til AFTER the quarantine period’s finished. 

Potentially infected people only learned last night they were at risk. 
@7NewsAdelaide
 #covid",6 ,10 ,26 
WendyNorthey,12/15/2021,#Covid 88% of people currently in ICU in Victoria are NOT fully vaccinated. 88%!!! In a nutshell…..,1 ,2 ,14 
Wendy_Bacon,12/15/2021,"More than 2760 #Covid cases in #Aus today. Is it a nat’l record? What was highest/what date? Be vaxxed, wear a mask, try to stay in airy spaces or outside.We’r lucky Summer seems to be here. Imagine being in Norway where Covid’s gone out of control & there’s tiny dark days",1 ,12 ,31 
LizZakos,12/15/2021,"800k deaths..75% are 65 yrs old and older.  #covid 
@cdc",1 ,1 ,1 
peterdaou,12/15/2021,"BREAKING: U.S. #COVID death toll tops 800,000 — with more deaths under Biden than Trump.",154 ,320 ,1104 
frostnhstaterep,12/15/2021,"Holy shit. 20 new #COVID deaths today, plus 2 others  from last month that were only just confirmed to be related to COVID.

Current hospitalizations increased by 18 patients in 24 hours to 472 people down with the virus.

867 new cases
8,615 active infections
1,810 total dead.",5 ,10 ,17 
mikev527,12/15/2021,I find this totally baffling.. How is it possible someone is in ICU in an Ontario hospital with #COVID  & their vaccination status is unknown ? I mean they have #OHIP card Ontario health knows every person thats vaccinated. Someone please answer ? #Omicron #DeltaVariant,4 ,3 ,30 
Tony_Sycamore,12/15/2021,"Wow 

New South Wales Records 1360 New #Covid Cases In Past 24 Hours (prev 804).

Victoria Records 1405 New Covid Cases In Past 24 Hours (prev 1189)",1 ,2 ,3 
bodyfit67,12/15/2021,"90% of our #Covid patients are #Unvaccinated 
#DeltaVariant doesn't care who you voted for. Also....your local fireman isn't a Dr. Stop listening to him.",1 ,3 ,9 
o_spillain,12/15/2021,"My wife just asked  how I feel now #Tasmania's borders are open? #Betrayed I think.  Two years of keeping our island #COVID free, for nothing. Our efforts pissed down the toilet by the Liberals.  That's how we are treated and what the LIBS think of us.  FU Gutwein.  #Bastard.",7 ,4 ,11 
LKaderali,12/15/2021,Honored to serve on the #Covid #Expertenrat of the federal government!,6 ,8 ,82 
NightShiftMD,12/15/2021,Governments MUST pay for rapid #covid testing.  This is  NOT a luxury item for the well-off.,66 ,454 ,3039 
WesElyMD,12/15/2021,"True: 6 people at sporting event had lunch during a rain delay. One of them had #Covid but didn’t know it & 4 of the other 5 got Covid during that meal. 3 weeks out of work! All were vaccinated. 

#Delta & #Omicron are incredibly contagious. 

Get #vaxxed + Booster AND wear masks",19 ,64 ,203 
LSedger,12/15/2021,"15Dec21: #NSWHealth has recorded 1360 new #Covid-19 cases in the past 24 #hrs. 
Please remember Covid-19 virus  is airborne.
#WearAMask 
#SocialDistance",2 ,2 ,6 
tmprowell,12/15/2021,"My Twitter account is a hot mess at this pt:
#BreastCancer #bcsm
#MedEd for #MedTwitter & #OncTwitter
Social justice
#NavyWife
Sudden  of #COVID19, so much #COVID
Hyping #HCWvsHunger 
Hard to believe there’s a “market” for this, & yet 35K+ of you keep showing up",5 ,2 ,33 
GrahamRKings,12/15/2021,"To increase #immunity against #Covid in the summer of 2021, the Government should have increased its campaign for more to be vaccinated and those vaccinated to have boosters.
Instead it followed the, now-admitted, policy of allowing more people to get Covid.",1 ,2 ,4 
ZeldinRecord,12/15/2021,".
@RepLeeZeldin
 must be so proud that his anti-mask, anti-vax policy is working so well!

1 in 100 senior citizens died from #COVID-19—or roughly 514,000 of all reported deaths

Certainly reassures the 128,258 65+ people in his district (NY1) aged",3 ,12 ,26 
NVstreams702,12/15/2021,"#Browns place Landry, 7 others on #COVID-19 list 

#NFLTwitter #NFL",1 ,2 ,3 
MKuefner,12/15/2021,"New German government drops #Covid test requirement for 3x vaccinated.
Hope is to create incentive for #vaccination and save testing resources.
Effectively this gives a ”green pass"" to those who have already received booster shots. 
Tests still required for all in hospitals/ care",2 ,6 ,17 
tauhenare,12/15/2021,"Apologies whanau, I wont be going anywhere, touring around, meeting long lost connections, seeing my Mum, this holiday season. Im staying close to home, #Covid is still out there.",4 ,1 ,86 
Chitailova,12/15/2021,There should be no shame in sharing your psychiatric experience because we are not robots but humans and dealing with current pandemic of #covid demands much more that an individual #resilience,2 ,1 ,2 
chesterwriter,12/15/2021,"Listening to #Covid restrictions debate in #HoC, it really is worrying just how many #MPs seem to swallow every single claim, opinion & forecast put to them by so-called #experts? No personal analysis, no critical review, no doubts expressed. A ""nodding dog"" #Parliament?",1 ,1 ,2 
lucymitv,12/15/2021,"Are you still going out? Have you cancelled any Christmas events/bookings? Will you go clubbing regardless? Shd businesses be getting more support? All views welcome now on #Covid restrictions 
@GranadaReports",19 ,3 ,15 
batmaker17,12/15/2021,"Why aren't 
@CostaCoffee
 staff wearing masks, which is now mandatory, or challenging non mask wearers? #MaskUp #COVID #COVIDisAirborne #COVIDIOTS",3 ,1 ,1 
01kris,12/14/2021,The Fully Vaccinated Chicago Bulls now have 10 players on #Covid restrictions…what a great vaccine!,1 ,4 ,11 
oliveblogs,12/14/2021,"I am just about containing my anger at how the health system deals with people with #COVID There have always been so many issues for all #diseases (lack of accessibility; QoC etc) but what we’re going through now takes it to a whole new level  

@HSELive
 
@paulreiddublin",1 ,7 ,55 
