name,date,content,share,retweet,like
MikeDunnAuthor,01/01/2022,"U.S. had record 378 #kids hospitalized daily w/ #Covid Dec 22-28, 66% incr from prior week. UK had 564 juvenile hospitalizations last week. 

#FauciLied #WalenskyLied 
#Omicron IS dangerous for kids
#CloseTheSchools & all nonessential business
Full pay for #workers
#GeneralStrike",1,,
darosman,01/01/2022,"#omicron out of control. There aren’t enough tests. Hospitals are running short of staff and beds.  Please #StayHome tonight or only do outdoor events with a good mask and distance. Someone invite you to a big #party, #bar, #restaurant ? Skip it. #Covid",1,1,1
AlexSeale,12/31/2021,"The UK has recorded 332 #COVID-related deaths and 189,213 positive cases of the virus in the latest 24-hour period. This is a new high.",2,4,3
sima_kotecha,12/31/2021,#SouthAfrica says indicators suggest it’s past peak of fourth wave of #covid so with immediate effect it’s lifting midnight to 4am curfew. New figures show 30% fall in new covid cases in past wk as well as decrease in hospital admissions in almost all provinces,2,6,29
LSedger,12/31/2021,"What are the two single biggest issues of 2022?
1. #ClimateChange
2. #SARS-Co-2 / #Covid-19",1,2,10
Tennesseine,12/31/2021,"When the going gets tough, the 
@gop
 always goes on vacation. 

#DeathSantis’s office just confirmed he’s on vacation even as #Covid ravages his state in a new wave. Wonder if he went to Cancun like Ted?",22,57,193
arora_sanam,12/31/2021,"Nearly 190,000 #covid cases reported in the UK today",1,2,8
debrapittam,12/31/2021,I wonder on whose PH advice new contact tracing rules are based. Seems they will simultaneously accelerate transmission & reduce the numbers of reportable positive cases just in time for the election at potential high cost for the vulnerable & health care services.#auspol #covid,3,6,5
jim_pettit,12/31/2021,"While 
@RonDeSantisFL
 is vacationing, his state recorded 77,848 new cases of #Covid in the past 24 hours, a number 65.9% higher than the previous 1-day record set just yesterday. Also, another 90 Floridians died. But DeathSentence is working on his tan, so, you know, priorities.",1,10,24
yavmontenegro,12/31/2021,"The Ontario government just restricted PCR testing to ""high risk"" populations. We just had nearly 14,000 positive #COVID cases today alone. Make no mistake:it's politically expedient to artificially lower #'s & (later) cheaper to deny disability claims. This is criminal #onpoli",8,222,628
Reporterroblang,12/31/2021,From the inbox: Delaware's Gov. John Carney announces a #COVID State of Emergency takes effect Monday.  It allows 1K National Guard soldiers to work as certified nursing assistants and care for patients.  No mandates or capacity restrictions.,2,12,19
jerryghazal,12/31/2021,"Is this the end of #Covid? 
Experts opinions are highly valued!",2,3,28
CuttStl,12/31/2021,Has #covid caused you to lose feeling for family members because of the distance they have tried to create?,1,2,3
Jessa_McLean,12/31/2021,"Come on folks.

No one is social distancing in the grocery store. Some of you still letting that homemade mask hang under your nose.

No markers on narrow aisles 
@nofrills
 - so it’s a squeeze past ya every few steps.

14,000 #covid and counting… #onpoli",2,5,18
KeithNHumphreys,12/31/2021,I suspect #COVID evaluations will show that formal government lockdowns make much less difference than does a widely shared sense of imminent doom.,3,2,24
rnscinpdx,12/31/2021,"Let me get this str8. The 
@CDCgov
 is advising not to go on a cruise because of #covid but it’s okay for me, an immunocompromised oncology RN with a 3 y/o daughter, to work next to #COVID19 coworkers? Ppl have to have sips of water and eat sometimes in their 12 hr shifts you know.",4,4,18
Nate_McMurray,12/31/2021,"I passed a #covid testing site. It looked like hell. Covered in makeshift signs, people standing in the rain. 

We have gone the wrong direction for 40 years—the anti-government, anti-community, the supposed free market solves all our problems, Reagan way. 

We need to go back.",7,6,69
unbridledmd,12/31/2021,"I've diagnosed 8 cases of #COVID this week (since Monday), 4 vaxed, 4 unvaxed, 4 qualify for MABs. All vaxed asked ""should I still get the booster?""....um this is a live virus booster (I saw all of these people in person...testing my immunity) #unvaxed",3,7,38
jabarocas,12/31/2021,Here’s the on the ground truth. Healthcare workers are coming down with #covid across the country. Soon there will not be enough to staff all clinical services at this rate. And unvaccinated is the greatest (by far) risk of severe infection/hospitalization. By far,,11,21
MattYoungCTV,12/31/2021,"SASK COVID UPDATE:  Huge jump in cases, but hospitalizations fall and ICUs down by one.  4 more deaths. 
#’s below

New cases 589
(Highest since Oct 7th)

Hospitalizations 79
(Lowest since Aug 17th)

ICUs 14
(Lowest since Aug 24th)

#yxe #Saskatchewan #yqr #skpoli #cdnpoli #covid",1,6,12
ABhoysVoice,12/31/2021,"20,000 #Covid19 cases today.

Government response? 

No, not try harder to stop the spread of #Covid.

- Restrict PCR testing.
- Reduce isolation period from 10 to 7 days, if you test positive for Covid.

Yes. Seriously.



#Covid19Ireland",7,16,67
ACPAshishKumar,12/31/2021,"It's last day of the year 2021. Don't make it #lastday of your life. 
Don't do rash driving,
Don't drink & Drive. 
Say no to drugs. 
Follow #Covid Appropriate Behaviour.. 
Carefully Enjoy New Year Eve, reach your home safely & timely  
@ACPAshishKumar",7,43,154
cathynewman,12/30/2021,"Another day, another eye-popping record #covid caseload. Is the data on #omicron hospitalisation reassuring or do we need to worry anew? I’ll ask a Nervtag member on 
@Channel4News
 at 6.30. Do tune in.",16,10,82
SallyLongford,12/30/2021,"Good grief, the man is such a twerp he can’t even pull his mask up over his nose when in vaccination centre Why didn’t your reporter take him to task 
@BBCNews
? #BorisResign #covid",2,2,8
DoctorMayJay,12/30/2021,"183,000 new #COVID cases today

With lack of available tests

A mess!

A dangerous mess!",2,11,65
Nate_McMurray,12/30/2021,"What #covid can be?

An opportunity to reassess priorities. Invest in a real health system. Create sustainable lifestyles that provide for family time, community.

What #covid is:

More consumption. Anger. Push to get back to a “normal” that was grinding us down. Wealth gap surge",4,5,28
LouiseCOMS,12/30/2021,"Is there anywhere in #Sheffield that just opens up for the Shielded for a short while to allow them some relief? #covid 
@felly500
 
@olliehart7
 
@katejosephs
 
@alisonclareteal
 
@olivercoppard
 
@natalieben
 
@E_Beardmore",2,5,3
RuthieR,12/30/2021,"Genuine questions. 
Is the Delta variant still circulating? Will it fizzle out now?
Could you catch Delta and Omicrom?
How do you know which one you have? 
FFS. #COVID",14,5,19
TrackTwood,12/30/2021,"3rd wave of #Covid has started in Maharashtra which is causing spike in daily cases - #Mumbai health officials

#COVID19 #Omicron #RadheShyam #RRRMoive #RRR #RadheShyamPreReleaseEvent #RRRonJan7th",3,26,153
samkelemaseko,12/30/2021,"#DesmondTutu Mamphele Ramphele says the family is so grateful of the love and support they recieving.""we apologize to the people who can't be in person because of #COVID-19 restrictions. #sabcnews",5,3,22
antoguerrera,12/30/2021,"BREAKING. #Italy records 98,020 new #Coronavirus cases, the *highest* number ever (yesterday’s previous record: 78,313)

#Covid deaths today: 136 (yesterday 202) 

Total number of people in hospital: 10,578 (+489 today [+366 yesterday], +40 in ICU [+19 yday]) 

#Omicron",3,12,12
PCJustJoe,12/30/2021,"Well, that's the decorations down. Sadly, I tested positive for #covid on Christmas Day which basically stopped Christmas in it's tracks, including the big meal and our plans to see family. Suppose I did avoid it for almost two years",2,1,35
desmontilla,12/30/2021,"#COVID VACCINE : #VSU will require students, staff and faculty to be fully vaccinated and boosted for the upcoming spring semester. Any #VSU students available to go on camera and talk to me today about this? It’ll be for my 
@NBC12
 story at 4. It will be a HUGE help!",1,4,13
a734me60,12/30/2021,"#Covid  You all notice at the store all the covid supplies are getting blown out because nobody's buying them.. came across the $3 product and the rebate was $4, they are paying you a dollar to get that shit the hell out of their store. That's the reality of this nonsense..",1,1,1
MaileMercer,12/30/2021,"There is not a single nurse on the 
@CDCgov
 leadership webpage and let me just say it shows. Big time. #nursesinleadership #covid #cdc 
@ANANursingWorld
 
@AAN_Nursing",7,83,371
drmwarner,12/30/2021,"Locally #COVID hospitalizations up nearly 3x in past 7days.

>=2 Vaccines are offering protection against severe, ICU-level disease.

It is incorrect to assume Omicron will be mild if you're unvaccinated.

If you're unvaccinated, Omicron may send you to the ICU.",81,314,1078
daphnenews,12/30/2021,"#Greece: Yet another record set with 28,828 new #Covid infections (from 21,657 on Tues. & 9,284 on Mon.), 72 deaths, 620 patients in ICUs",1,10,4
drninashapiro,12/30/2021,"New CDC recommendation if you test positive for #covid “isolate for five days, wear a mask…..nah, just you do you.”",1,2,16
B52Malmet,12/29/2021,"I am learning the hard way that you can share all the pertinent #COVID information you gather with your friends- who are vaxxed, boosted, masked- and they still will do what they want, swimming in an indoor public pool, going to the gym, running an outdoor race. It’s on them now.",92,170,1013
romy1965,12/29/2021,"Just saw News Rahul Gandhi flying to Italy for New Year 

Before #COVID he traveled abroad  Now, #Omicron is a threat ... I pray it should not be start of 3rd wave",2,3,9
RupsaChak,12/29/2021,"Just in: #Maharashtra records 3,900 new #Covid-19 cases today.",2,7,20
Numbers28,12/29/2021,"Usually a pandemic tests the mettle of a nation. Imagine for a sec when #COVID hit our shores. Entire elected state/national leadership had joined the fight against this virus. Instead #COVID exposed fissures in every aspect of our lives, and we’re still reeling from divisions.",9,22,96
sophiagillett,12/29/2021,Looking to talk to individuals who work for mental health charities to discuss the impact of covid and restrictions on mental health and wellbeing. #journorequest #journalism #media #covid #journalismrequest,4,6,6
peterdaou,12/29/2021,"So damn sick of rightwingers trying to prove how ""tough"" they are with militaristic swagger in the face of a deadly virus.

I was a militia conscript, sharpshooter, and survived Beirut's brutal urban combat ... and I'm taking every precaution to protect my family from #COVID.",18,44,331
Hardasshelen,12/29/2021,Continuing from yesterday’s freaking out tweet; I’m feeling cold like symptoms.  #COVID #irresponsiblePeople,15,2,21
LouislReed,12/29/2021,"If there is nothing that will sit me straight up in my bed while resting and recovering from #Covid it’s felony disenfranchisement (and a warm bowl of cream of wheat).

“RACISM”? #whatsinyourwallet


@CapitalOne
 
@capitalonenews",2,9,33
B52Malmet,12/28/2021,"While there are millions of parents who refuse to get vaccinated to protect their own kids, and while kids are going to the hospital with #COVID in staggering numbers, there are millions of parents of under 5 year olds who wish they could get their kids immunized. I know some.",8,106,454
danny_cryptofay,12/28/2021,"""#America's final bill for the fighting in the Pacific & Europe was massive. In today's dollars, #WorldWarII  cost ±$4.1T, according to data from Congressional Research Service...

...as of March 2021, #COVID costs totalled ±$5.2T.""

Don't worry. Your retirement 'pays' for it.",4,1,19
TheRog590,12/28/2021,"On 
@FAN590
 12-3 today please join us! 

@StevenEllisTHN
 #WorldJuniors 
@VictoriaMatiash
 #NHL 
@highkin
 #NBA 
@loung_s
 #Raptors 
@hacksaw1090
 #NFL 
@GregTompsett
 #Bills our guests. Poll: Which of these leagues has done best job of managing #COVID in terms of both safety and business?",,,
andrewsuleh,12/28/2021,"we must desist from posting exotic data on #covid #omicron when all we do is pushing unanalyzed data from our local situation down our throats ,extrapolations of data can be very misleading ,its lazy behavior",1,4,5
